Entity Name,Entity ID,Security Name,Security ID,Does the company meet your screening criteria?,ESG Risk Score
Textainer Marine Containers VII 2020-1,2008194127,,2008194127,Yes,25.29
Textainer Marine Containers VII Ltd.,2006303422,,2006303422,Yes,25.29
"Textron, Inc.",1007913549,,1007913549,Yes,33.61
Texwinca Holdings Ltd.,1008756430,,1008756430,Yes,22.04
TF Bank AB,1269533921,,1269533921,Yes,30.83
TFF Group,1008612688,,1008612688,Yes,20.18
"TFI International, Inc.",1008754313,,1008754313,Yes,20.32
TFS Financial Corp.,1008603623,,1008603623,Yes,27.40
"TG Therapeutics, Inc.",1151505600,,1151505600,Yes,29.34
TGS ASA,1008761949,,1008761949,Yes,19.84
TH International Ltd.,2009235733,,2009235733,N/A,No data
"Thai Beverage Public Co., Ltd.",1035218226,,1035218226,Yes,21.11
Thai Life Insurance Public Co. Ltd.,2009367294,,2009367294,Yes,30.04
Thai Oil Public Co. Ltd.,1013351693,,1013351693,Yes,30.44
Thai Union Group Public Co. Ltd.,1008504532,,1008504532,Yes,36.57
Thai Vegetable Oil Public Co. Ltd.,1012387033,,1012387033,Yes,26.62
Thaicom Public Co. Ltd.,1008758000,,1008758000,Yes,27.84
Thaifoods Group Public Co. Ltd.,1273849343,,1273849343,Yes,38.03
Thailand Future Fund,2006364677,,2006364677,Yes,34.62
"Thaioil Treasury Center Co., Ltd.",2005916726,,2005916726,Yes,30.44
Thales SA,1007901725,,1007901725,Yes,28.70
Thames Water Utilities Cayman Finance Ltd.,1044253866,,1044253866,Yes,30.57
Thames Water Utilities Finance Plc,1038968060,,1038968060,Yes,30.57
Thames Water Utilities Ltd.,2000133748,,2000133748,Yes,30.57
"Thanachart Capital Public Co., Ltd.",1008757003,,1008757003,Yes,30.89
"The 77 Bank, Ltd.",1008756405,,1008756405,Yes,28.20
The a2 Milk Co. Ltd.,1015960016,,1015960016,Yes,32.90
"The Aaron's Co., Inc.",2008330786,,2008330786,Yes,16.14
The ADT Security Corp.,1192035573,,1192035573,Yes,24.90
The AES Corp.,1007913558,,1007913558,Yes,26.87
The African Development Bank,1010992207,,1010992207,Yes,17.22
The Akita Bank Ltd.,1008754462,,1008754462,Yes,28.65
The Allstate Corp.,1007896957,,1007896957,Yes,22.04
The Ambassador Hotel Ltd.,1028620762,,1028620762,Yes,23.75
"The Andersons, Inc.",1008242510,,1008242510,Yes,39.19
"The Arena Group Holdings, Inc.",2000022423,,2000022423,Yes,21.00
The Awa Bank Ltd.,1008753551,,1008753551,Yes,26.00
"The AZEK Co., Inc.",2007625945,,2007625945,Yes,14.04
"The Bancorp, Inc. (Delaware)",1008308699,,1008308699,Yes,23.98
"The Bank of Chongqing Co., Ltd.",1030607585,,1030607585,Yes,28.10
The Bank of East Asia Ltd.,1008288010,,1008288010,Yes,18.20
The Bank of Iwate Ltd.,1008757028,,1008757028,Yes,30.23
"The Bank of Kyoto, Ltd.",1008753602,,1008753602,Yes,31.06
The Bank of N.T. Butterfield & Son Ltd.,1008752249,,1008752249,Yes,27.83
The Bank of Nagoya Ltd.,1008753577,,1008753577,Yes,28.40
The Bank of New York Mellon (New York),2003382435,,2003382435,Yes,20.88
The Bank of New York Mellon Corp.,1008013752,,1008013752,Yes,20.88
The Bank of Nova Scotia,1008751893,,1008751893,Yes,17.73
The Bank of Saga Ltd.,1008754370,,1008754370,Yes,29.45
"The Beachbody Co., Inc.",2008929463,,2008929463,N/A,Research in progress
The Beauty Health Co.,2008814048,,2008814048,Yes,27.75
The Bell Telephone Company of Canada,2000064279,,2000064279,Yes,19.04
The Berkeley Group Plc,2000499550,,2000499550,Yes,15.98
The Bidvest Group (UK) Ltd.,2007205177,,2007205177,Yes,39.46
The Bidvest Group Ltd.,1008555180,,1008555180,Yes,39.46
The Boeing Co.,1008249103,,1008249103,Yes,39.37
The Bombay Burmah Trading Corp. Ltd.,1017316581,,1017316581,Yes,42.59
The Brink's Co.,1008291402,,1008291402,Yes,32.56
The British Land Co. Plc,1008753148,,1008753148,Yes,9.36
The British United Provident Association Ltd.,2000520062,,2000520062,Yes,19.16
The Brooklyn Union Gas Co.,2000555353,,2000555353,Yes,22.62
"The Buckle, Inc.",1008196709,,1008196709,Yes,15.84
The Caisse de dépôt et placement du Québec,1008736950,,1008736950,Yes,24.20
The Calgary Airport Authority,2001085060,,2001085060,Yes,21.62
The Canada Life Assurance Co.,1008752382,,1008752382,Yes,25.51
"The Cannabist Company Holdings, Inc.",2006983387,,2006983387,Yes,20.78
"The Carlyle Group, Inc.",1007901579,,1007901579,Yes,18.77
The Cato Corp.,1008136943,,1008136943,Yes,17.46
The Central America Bottling Corp.,1015580135,,1015580135,Yes,25.40
The Charles Schwab Corp.,1007912339,,1007912339,Yes,23.02
The Charles Schwab Corp.,2014095488,,2014095488,N/A,No data
"The Chefs' Warehouse, Inc.",1012248340,,1012248340,Yes,20.77
The Chemours Co.,1256940158,,1256940158,Yes,27.63
"The Chiba Bank, Ltd.",1008752958,,1008752958,Yes,23.56
The Children's Hospital of Philadelphia,2004378098,,2004378098,Yes,31.39
"The Children's Place, Inc.",1007913581,,1007913581,Yes,14.63
The Chubb Corp.,1008139283,,1008139283,Yes,23.64
"The Chugoku Electric Power Co., Inc.",1008753868,,1008753868,Yes,52.04
The Church Commissioners for England,2000499961,,2000499961,Yes,32.98
The Cigna Group,2006080571,,2006080571,Yes,14.20
The Cleveland Electric Illuminating Co.,1010981976,,1010981976,Yes,23.70
The Clorox Co.,1007967696,,1007967696,Yes,21.63
The Coca-Cola Co.,1007904888,,1007904888,Yes,24.88
The Commercial Real Estate Co.,1030126582,,1030126582,Yes,16.33
The Community Financial Corp. (Maryland),1011066782,,1011066782,Yes,30.03
The Company for Cooperative Insurance,2000899715,,2000899715,Yes,33.66
The Connecticut Light & Power Co.,2000001915,,2000001915,Yes,26.03
"The Container Store Group, Inc.",1255453133,,1255453133,Yes,21.95
"The Cooper Cos., Inc.",1008141855,,1008141855,Yes,17.47
"The Descartes Systems Group, Inc.",1007913598,,1007913598,Yes,14.55
The Dow Chemical Co.,2005915595,,2005915595,Yes,22.02
"The Duckhorn Portfolio, Inc.",2008561887,,2008561887,Yes,18.18
The E.W. Scripps Co.,1007898365,,1007898365,Yes,14.66
The East Ohio Gas Co.,2000853044,,2000853044,Yes,27.95
"The Ehime Bank, Ltd.",1008754309,,1008754309,Yes,25.97
The Empire Life Insurance Co.,2000805617,,2000805617,Yes,18.35
"The Ensign Group, Inc.",1012173891,,1012173891,Yes,32.06
"The Estée Lauder Companies, Inc.",1008085467,,1008085467,Yes,23.42
The Export-Import Bank of China,1029643786,,1029643786,Yes,19.84
The Export-Import Bank of Korea,1011468891,,1011468891,Yes,13.46
The Federal Bank Ltd. (India),1016686116,,1016686116,Yes,28.81
"The First Bancorp, Inc. (Maine)",1008283807,,1008283807,Yes,27.26
"The First Bancshares, Inc. (Mississippi)",1011442659,,1011442659,Yes,29.25
The First International Bank of Israel Ltd.,1008760484,,1008760484,Yes,37.27
The First of Long Island Corp.,1008150438,,1008150438,Yes,28.43
The Foschini Group Ltd.,1008752859,,1008752859,Yes,18.99
"The Fukui Bank, Ltd.",1008756770,,1008756770,Yes,31.69
The Fédération des caisses Desjardins du Québec,2000068238,,2000068238,Yes,12.53
"The GEO Group, Inc.",1008216264,,1008216264,Yes,23.18
The George Washington University,1008829065,,1008829065,Yes,13.30
The Global Smaller Cos. Trust Plc,1008753585,,1008753585,Yes,13.65
The Go-Ahead Group Plc,1007997907,,1007997907,Yes,16.68
"The Goldman Sachs Group, Inc.",1008276871,,1008276871,Yes,25.26
The Gorman-Rupp Co.,1008154104,,1008154104,Yes,32.57
The Governing Council of the University of Toronto,2003325760,,2003325760,Yes,15.65
The Great Rolling Stock Co. Plc,1116824556,,1116824556,Yes,26.47
The Great Taipei Gas Corp.,1017647035,,1017647035,Yes,29.65
The Guinness Partnership Ltd.,2002897918,,2002897918,Yes,26.99
The Gulf Bank of Kuwait,1013444801,,1013444801,Yes,30.67
The Gym Group Plc,1054302912,,1054302912,Yes,25.45
"The Hachijuni Bank, Ltd.",1008752873,,1008752873,Yes,29.58
"The Hackett Group, Inc.",1007903138,,1007903138,Yes,19.12
"The Hain Celestial Group, Inc.",1008291434,,1008291434,Yes,31.45
"The Hanover Insurance Group, Inc.",1008219077,,1008219077,Yes,24.70
"The Hartford Financial Services Group, Inc.",1008219792,,1008219792,Yes,16.76
The Hershey Co.,1007977119,,1007977119,Yes,22.02
"The Home Depot, Inc.",1008156925,,1008156925,Yes,13.31
"The Honest Co., Inc.",2000239581,,2000239581,Yes,26.25
"The Hong Kong & China Gas Co., Ltd.",1008288562,,1008288562,Yes,20.88
The HongKong & Shanghai Banking Corp. Ltd.,2000543579,,2000543579,Yes,24.98
The Hongkong & Shanghai Banking Corp. Ltd. (Sydney),2000964458,,2000964458,Yes,24.98
The Hongkong & Shanghai Hotels Ltd.,1008752628,,1008752628,Yes,29.91
The Hongkong Land Finance (Cayman Islands) Co. Ltd.,1028408850,,1028408850,Yes,17.26
The Hospital for Sick Children,2000853292,,2000853292,Yes,29.81
The Hour Glass Ltd.,2000504806,,2000504806,Yes,18.45
The Howard Hughes Corp.,1012406665,,1012406665,Yes,18.30
The Hub Power Co. Ltd.,1008758245,,1008758245,Yes,39.87
"The Huntington National Bank (Columbus, Ohio)",2001011600,,2001011600,Yes,21.84
"The Hyakugo Bank, Ltd.",1008755925,,1008755925,Yes,32.41
"The Hyakujushi Bank, Ltd.",1008753650,,1008753650,Yes,29.70
The Independent Order of Foresters,2000805609,,2000805609,Yes,28.37
The Islamic Development Bank,1014044852,,1014044852,Yes,13.11
The Israel Electric Corp. Ltd.,1008757494,,1008757494,Yes,30.32
The Israel Land Development Co. Ltd.,1008286033,,1008286033,Yes,24.02
The J. M. Smucker Co.,1008181837,,1008181837,Yes,29.66
The Japan Steel Works Ltd.,1008752596,,1008752596,Yes,32.89
"The Japan Wool Textile Co., Ltd.",1008757931,,1008757931,Yes,20.37
The Johns Hopkins Health System Corp.,1012105961,,1012105961,Yes,30.78
The Joint Corp. (United States),1280439397,,1280439397,Yes,28.95
"The Kansai Electric Power Co., Inc.",1008751948,,1008751948,Yes,40.64
"The Keiyo Bank, Ltd.",1008754456,,1008754456,Yes,28.73
"The Kiyo Bank, Ltd.",1008753670,,1008753670,Yes,28.53
The Kraft Heinz Co.,1260621326,,1260621326,Yes,33.70
The Kroger Co.,1008162588,,1008162588,Yes,24.62
"The Lanna Resources Public Co., Ltd.",1015959693,,1015959693,Yes,45.03
The Link Finance (Cayman) 2009 Ltd.,1066962232,,1066962232,Yes,10.16
The Lion Electric Co.,2003849146,,2003849146,Yes,27.64
The Lottery Corp. Ltd.,2010950089,,2010950089,Yes,25.97
The Lovesac Co.,2005179832,,2005179832,Yes,15.58
"The Manitowoc Co., Inc.",1008164409,,1008164409,Yes,25.70
The Mauritius Commercial Bank Ltd.,2000501283,,2000501283,N/A,No data
The Methodist Hospital,2000526340,,2000526340,Yes,31.38
The Middleby Corp.,1008167308,,1008167308,Yes,30.43
The Miyazaki Bank Ltd.,1008759123,,1008759123,Yes,29.35
The Monogatari Corp.,1030988276,,1030988276,Yes,31.10
The Mosaic Co.,1008768744,,1008768744,Yes,33.52
The Mount Sinai Hospital,1012062950,,1012062950,Yes,32.58
"The Musashino Bank, Ltd.",1008753636,,1008753636,Yes,37.59
The Narragansett Electric Co.,2000009626,,2000009626,Yes,28.45
"The Nature Holdings Co., Ltd.",2007137655,,2007137655,Yes,22.59
The Navigator Co. SA,1008759766,,1008759766,Yes,16.08
The New India Assurance Co. Ltd.,2005137516,,2005137516,Yes,34.34
The New York Times Co.,1008169865,,1008169865,Yes,11.62
"THE NIPPON ROAD CO., LTD.",1008759146,,1008759146,Yes,37.30
"The Nippon Signal Co., Ltd.",1008754336,,1008754336,Yes,22.65
"The Nisshin OilliO Group, Ltd.",1008755323,,1008755323,Yes,41.98
The Norinchukin Bank,1011927362,,1011927362,Yes,27.84
"The North West Co., Inc.",1008759600,,1008759600,Yes,26.63
The Northwestern Mutual Life Insurance Co.,1007900401,,1007900401,Yes,31.88
The ODP Corp.,2007970209,,2007970209,Yes,17.17
The Ogaki Kyoritsu Bank Ltd.,1008756062,,1008756062,Yes,28.11
"The Okinawa Electric Power Co., Inc.",1008761371,,1008761371,Yes,43.66
"The Oncology Institute, Inc.",2009491665,,2009491665,Yes,24.86
The One Enterprise Public Co. Ltd.,2004538218,,2004538218,Yes,18.71
"The ONE Group Hospitality, Inc.",1186723394,,1186723394,Yes,32.10
The Ottawa Hospital,2001083554,,2001083554,N/A,No data
The Pack Corp.,1013370756,,1013370756,Yes,21.26
"The Pennant Group, Inc.",2006926233,,2006926233,Yes,22.94
The People's Insurance Co. (Group) of China Ltd.,1013345179,,1013345179,Yes,31.43
The Phoenix Mills Ltd.,1028236151,,1028236151,Yes,19.04
"The PNC Financial Services Group, Inc.",1008172831,,1008172831,Yes,26.07
The Power & Water Utility Co. for Jubail & Yanbu,2002375491,,2002375491,N/A,No data
The Principality Building Society,1014864876,,1014864876,N/A,No data
The PRS REIT Plc,2005211791,,2005211791,Yes,18.18
The Ramco Cements Ltd.,1008756818,,1008756818,Yes,34.01
"The RealReal, Inc.",2003520975,,2003520975,Yes,26.93
The Restaurant Group Plc,1008755080,,1008755080,Yes,22.84
"The RMR Group, Inc.",1315139895,,1315139895,Yes,18.22
The Royal London Mutual Insurance Society Ltd.,2000495738,,2000495738,Yes,28.44
The Sage Group plc,1008618499,,1008618499,Yes,17.96
The Saudi Investment Bank,1028285023,,1028285023,Yes,32.31
The Shanghai Commercial & Savings Bank Ltd.,1030474380,,1030474380,Yes,17.68
The Sherwin-Williams Co.,1008181350,,1008181350,Yes,29.47
"The Shibusawa Warehouse Co., Ltd.",1008759163,,1008759163,Yes,24.74
"The Shiga Bank, Ltd.",1008753429,,1008753429,Yes,31.84
"The Shikoku Bank, Ltd.",1008752905,,1008752905,Yes,27.93
The Shipping Corp. of India Ltd.,1015789120,,1015789120,Yes,25.04
"The Shyft Group, Inc.",1008183024,,1008183024,Yes,19.44
The Siam Cement Public Co. Ltd.,1008753080,,1008753080,Yes,21.06
The Simply Good Foods Co.,1374771809,,1374771809,Yes,31.78
The Society of Lloyd's,1008844287,,1008844287,Yes,25.15
The Southern Co.,1007998869,,1007998869,Yes,33.45
The St. Joe Co.,1008066442,,1008066442,Yes,24.84
The Star Entertainment Group Ltd.,1141186517,,1141186517,Yes,24.28
The Straits Trading Co. Ltd.,1008752892,,1008752892,Yes,49.98
The Swatch Group AG,1008753793,,1008753793,Yes,18.09
The Tel Aviv Stock Exchange Ltd.,2006370187,,2006370187,Yes,24.19
The Timken Co.,1008186828,,1008186828,Yes,22.26
"The TJX Cos., Inc.",1008184934,,1008184934,Yes,14.44
"The Tochigi Bank, Ltd.",1008757440,,1008757440,Yes,28.64
"The Toho Bank, Ltd.",1008754780,,1008754780,Yes,27.16
The Toledo Hospital,1012095358,,1012095358,Yes,31.51
The Toro Co.,1008068514,,1008068514,Yes,21.06
The Toronto-Dominion Bank,1007901761,,1007901761,Yes,19.07
The Toronto-Dominion Bank (Sydney Branch),2000797033,,2000797033,Yes,19.07
"The Towa Bank, Ltd.",1008754846,,1008754846,Yes,26.33
"The Trade Desk, Inc.",1107821002,,1107821002,Yes,22.40
The Trafford Centre Finance Ltd.,1030728349,,1030728349,Yes,21.54
"The Travelers Cos., Inc.",1008271102,,1008271102,Yes,21.34
The UNITE Group Plc,1008773256,,1008773256,Yes,15.48
The United Laboratories International Holdings Ltd.,1042602675,,1042602675,Yes,30.26
The University of Liverpool,2000530176,,2000530176,Yes,11.98
The University of Manchester,2000525265,,2000525265,Yes,11.21
The University of Melbourne,2009821495,,2009821495,Yes,14.77
The University of Southampton,2000775919,,2000775919,Yes,11.57
The University of Sydney,2000822775,,2000822775,Yes,14.27
"The Vita Coco Co., Inc.",2000212285,,2000212285,Yes,28.17
The Walt Disney Co.,1008069810,,1008069810,Yes,15.70
The Warehouse Group Ltd.,1008759994,,1008759994,Yes,15.06
The Weir Group Plc,1008752768,,1008752768,Yes,21.81
The Wendy's Co.,1007901803,,1007901803,Yes,23.93
The Westaim Corp.,2000051406,,2000051406,N/A,No data
The Western Union Co.,1008787654,,1008787654,Yes,15.33
The Wharf (Holdings) Ltd.,1008752326,,1008752326,Yes,19.21
The William Pears Group of Cos. Ltd.,2000502934,,2000502934,Yes,22.50
"The Williams Cos., Inc.",1008268471,,1008268471,Yes,22.02
The Wrekin Housing Group Ltd.,2002866169,,2002866169,Yes,22.95
"The Yamagata Bank, Ltd.",1008757174,,1008757174,Yes,27.57
"The Yamanashi Chuo Bank, Ltd.",1008755453,,1008755453,Yes,25.95
"The Yokohama Rubber Co., Ltd.",1008752872,,1008752872,Yes,20.28
The York Water Co.,1008193616,,1008193616,Yes,41.11
Theeb Rent a Car Co.,2003803603,,2003803603,N/A,No data
Theme International Holdings Ltd.,2000505482,,2000505482,Yes,20.24
"Theravance Biopharma, Inc.",1248877688,,1248877688,Yes,30.40
Thermador Groupe SA,1008757725,,1008757725,Yes,18.44
Thermax Ltd.,1008761036,,1008761036,Yes,28.61
Thermo Fisher Scientific (Finance I) BV,2004929768,,2004929768,Yes,13.04
"Thermo Fisher Scientific, Inc.",1007975269,,1007975269,Yes,13.04
"Thermon Group Holdings, Inc.",1113491470,,1113491470,Yes,23.59
"Theseus Pharmaceuticals, Inc.",2006257932,,2006257932,Yes,29.91
Theta Capital Pte Ltd.,2003439171,,2003439171,Yes,24.00
THG Plc,2001283046,,2001283046,Yes,23.85
"Thinking Electronic Industrial Co., Ltd.",1017723195,,1017723195,Yes,20.94
"Third Coast Bancshares, Inc.",2005770372,,2005770372,Yes,29.22
"Third Harmonic Bio, Inc.",2008321989,,2008321989,Yes,34.10
Thirumalai Chemicals Ltd.,2000674625,,2000674625,Yes,33.69
"THK CO., LTD.",1008762166,,1008762166,Yes,33.66
Thob Al-Aseel Co.,2005259914,,2005259914,N/A,No data
Thomas Jefferson University,2000032812,,2000032812,N/A,No data
Thomson Reuters Corp.,1008393521,,1008393521,Yes,14.55
Thonburi Healthcare Group Public Co. Ltd.,2004960646,,2004960646,Yes,33.62
"Thor Industries, Inc.",1008186545,,1008186545,Yes,28.84
Thoresen Thai Agencies Public Co. Ltd.,1015966910,,1015966910,Yes,21.41
"Thorne HealthTech, Inc.",2008569208,,2008569208,Yes,24.84
"Thoughtworks Holding, Inc.",2007991482,,2007991482,Yes,22.38
THP Partnership,1273941753,,1273941753,Yes,36.00
"thredUP, Inc.",2000213442,,2000213442,Yes,25.14
Three Gorges Finance I (Cayman Islands) Ltd.,1309829458,,1309829458,Yes,41.45
Three Gorges Finance II (Cayman Islands) Ltd.,1309827354,,1309827354,Yes,41.45
"Three Squirrels, Inc.",2004595219,,2004595219,Yes,29.59
"Three’s Company Media Group Co., Ltd.",2007372471,,2007372471,Yes,21.95
"Thryv Holdings, Inc.",1008264246,,1008264246,Yes,14.05
Thule Group AB,1014343144,,1014343144,Yes,7.25
"Thunder Software Technology Co., Ltd.",2003804178,,2003804178,Yes,25.37
Thungela Resources Ltd.,2008643985,,2008643985,Yes,30.16
Thyrocare Technologies Ltd.,2002966571,,2002966571,Yes,16.20
thyssenkrupp AG,1008719750,,1008719750,Yes,27.21
TI Fluid Systems Plc,1314656427,,1314656427,Yes,22.52
TIAA Asset Management Finance Co. LLC,1282748679,,1282748679,Yes,28.88
Tian Lun Gas Holdings Ltd.,1122794407,,1122794407,Yes,31.57
"Tiandi Science & Technology Co., Ltd.",1020623597,,1020623597,Yes,37.12
"Tianfeng Securities Co., Ltd.",2006387329,,2006387329,N/A,No data
Tiangong International Co. Ltd.,1041088983,,1041088983,Yes,40.70
"TianJin 712 Communication & Broadcasting Co., Ltd.",2001946607,,2001946607,Yes,25.53
"Tianjin Capital Environmental Protection Group Co., Ltd.",1015962853,,1015962853,Yes,23.96
"Tianjin Chase Sun Pharmaceutical Co., Ltd.",2001682002,,2001682002,Yes,38.74
Tianjin Pharmaceutical Da Ren Tang Group Corp. Ltd.,2001162456,,2001162456,Yes,34.41
Tianjin Port Development Holdings Ltd.,1035083610,,1035083610,Yes,18.52
"Tianjin Port Holdings Co., Ltd.",2000752081,,2000752081,N/A,No data
"Tianjin TEDA Co., Ltd.",1028254369,,1028254369,N/A,No data
"Tianjin Tianyao Pharmaceuticals Co., Ltd.",2000805449,,2000805449,N/A,No data
"Tianjin Troila Information Technology Co., Ltd.",2000806993,,2000806993,N/A,No data
Tianli International Holdings Ltd.,2005814392,,2005814392,N/A,No data
"Tianma Microelectronics Co., Ltd.",2000818214,,2000818214,Yes,25.95
"Tianneng Battery Group Co., Ltd.",2003413718,,2003413718,N/A,No data
Tianneng Power International Ltd.,1042333392,,1042333392,Yes,21.86
Tianqi Lithium Corp.,2002832327,,2002832327,Yes,48.57
"Tianshan Aluminum Group Co., Ltd.",2001953118,,2001953118,Yes,47.57
"Tianshui Huatian Technology Co., Ltd.",2001106916,,2001106916,Yes,45.11
"Tibet Cheezheng Tibetan Medicine Co., Ltd.",2001604621,,2001604621,Yes,31.50
"Tibet Mineral Development Co., Ltd.",2000782982,,2000782982,Yes,49.00
Tibet Rhodiola Pharmaceutical Holding Co.,2000820596,,2000820596,Yes,33.04
Tibet Summit Resources Co. Ltd.,2000723191,,2000723191,Yes,50.90
"Tibet Urban Development & Investment Co., Ltd.",2000723190,,2000723190,N/A,No data
"Tidewater, Inc.",1007913818,,1007913818,Yes,30.86
TietoEVRY Corp.,2007538948,,2007538948,Yes,14.47
Tietto Minerals Ltd.,2005547773,,2005547773,N/A,No data
TIF Funding II LLC,2008194126,,2008194126,Yes,21.82
Tiger Brands Ltd.,1008753071,,1008753071,Yes,27.54
Tikehau Capital SCA,2001099447,,2001099447,Yes,12.56
"Tile Shop Holdings, Inc.",1012308416,,1012308416,Yes,16.80
"Tilly's, Inc.",1012185751,,1012185751,Yes,16.47
"Tilray Brands, Inc.",2005846033,,2005846033,Yes,36.64
TIM SA,2000913569,,2000913569,Yes,30.51
TIM SA (Brazil),2008237265,,2008237265,Yes,16.29
Timbercreek Financial Corp.,1052551264,,1052551264,Yes,36.09
"Timberland Bancorp, Inc. (Washington)",1008260480,,1008260480,N/A,No data
TIME dotCom Bhd.,1013412201,,1013412201,Yes,21.91
"Time Publishing & Media Co., Ltd.",2001255470,,2001255470,N/A,No data
Time Technoplast Ltd.,1037132130,,1037132130,Yes,22.86
"Time Warner Cable, Inc.",1008740844,,1008740844,Yes,24.18
Time Warner Entertainment Co. LP,1008709841,,1008709841,Yes,24.18
Times China Holdings Ltd.,1260150127,,1260150127,Yes,22.16
Timken India Ltd.,1016228480,,1016228480,Yes,23.35
TimkenSteel Corp.,1264715249,,1264715249,Yes,32.26
TINC NV,1296314574,,1296314574,Yes,13.83
Tinexta SpA,1232377088,,1232377088,Yes,16.06
"Tingo Group, Inc.",1011556905,,1011556905,N/A,No data
Tingyi (Cayman Islands) Holding Corp.,1008760293,,1008760293,Yes,33.30
Tipco Asphalt Public Co. Ltd.,1008755553,,1008755553,Yes,27.96
"Tiptree, Inc.",1041311814,,1041311814,Yes,34.73
"TIS, Inc. (Japan)",1061215495,,1061215495,Yes,20.47
TISCO Financial Group Public Co. Ltd.,1007979924,,1007979924,Yes,24.15
Titagarh Rail Systems Ltd.,1036122529,,1036122529,N/A,No data
Titan Cement International SA,2006679039,,2006679039,Yes,27.52
Titan Co. Ltd.,1008586522,,1008586522,Yes,15.98
